"","airs_monitor_id","agency_desc","pollutant_name","exceptional_event_id","event_description","event_type_code","event_type_description","event_begin_date","event_end_date","sample_value","sample_date_time","sample_units","concurrence_ind","concurrence_date","concurrence_comment","naaqs_description","naaqs_statistic","naaqs_basis","naaqs_level","date","state_county_fips","state","county"
"578","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.015,"2016/05/25","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"579","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.015,"2016/05/25","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"580","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.015,"2016/05/25","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"581","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.014,"2016/05/25 1:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"582","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.014,"2016/05/25 1:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"583","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.014,"2016/05/25 1:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"584","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.014,"2016/05/25 1:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"585","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.017,"2016/05/25 3:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"586","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.017,"2016/05/25 3:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"587","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.017,"2016/05/25 3:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"588","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.017,"2016/05/25 3:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"589","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.013,"2016/05/25 4:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"590","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.013,"2016/05/25 4:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"591","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.013,"2016/05/25 4:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"592","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.013,"2016/05/25 4:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"593","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.016,"2016/05/25 5:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"594","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.016,"2016/05/25 5:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"595","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.016,"2016/05/25 5:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"596","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.016,"2016/05/25 5:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"597","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.019,"2016/05/25 6:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"598","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.019,"2016/05/25 6:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"599","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.019,"2016/05/25 6:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"600","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.019,"2016/05/25 6:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"601","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.028,"2016/05/25 7:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"602","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.028,"2016/05/25 7:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"603","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.028,"2016/05/25 7:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"604","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.028,"2016/05/25 7:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"605","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.033,"2016/05/25 8:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"606","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.033,"2016/05/25 8:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"607","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.033,"2016/05/25 8:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"608","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.033,"2016/05/25 8:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"609","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.051,"2016/05/25 9:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"610","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.051,"2016/05/25 9:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"611","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.051,"2016/05/25 9:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
"612","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.051,"2016/05/25 9:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"09015","Connecticut","Windham County"
"613","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.064,"2016/05/25 10:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"09015","Connecticut","Windham County"
"614","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.064,"2016/05/25 10:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-25,"09015","Connecticut","Windham County"
"615","09-015-9991-44201-1","USEPA - Clean Air Markets Division","Ozone",1900,"Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.064,"2016/05/25 10:00:00 AM","ppm","Y","2017/08/02 4:52:47 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"09015","Connecticut","Windham County"
